1,1029
2,1974
3,2940
4,3820
5,5045
6,5880
7,7140
8,8128
9,9036
10,10060
11,11286
12,12012
13,13169
14,14210
15,14940
16,16208
17,16609
18,18540
19,19627
20,19740
21,20076
22,22440
23,23460
24,24144
25,24075
26,26572
27,28134
28,29316
29,29957
30,28830
31,32550
32,33440
33,32835
34,32266
35,35140
36,34920
37,36371
38,38038
39,38571
40,38080
41,41615
42,41370
43,41753
44,43428
45,46035
46,45908
47,47799
48,48960
49,48265
50,47600
51,51255
52,53404
53,51993
54,52272
55,53405
56,54264
57,55233
58,56260
59,62422
60,59400
61,60146
62,64046
63,60102
64,68608
65,62530
66,64746
67,69881
68,65008
69,67551
70,70280
71,71213
72,66960
73,69569
74,70522
75,75225
76,78584
77,75614
78,80184
79,76946
80,81120
81,83106
82,77490
83,80593
84,86940
85,84235
86,87548
87,89523
88,95216
89,88110
90,91530
91,91546
92,91448
93,94767
94,98982
95,94525
96,99168
97,95254
98,99176
99,97812
100,102500
101,105040
102,103530
103,109283
104,104000
105,105630
106,103562
107,110959
108,107028
109,110962
110,115610
111,114885
112,114016
113,114808
114,109212
115,117300
116,113912
117,120510
118,118236
119,112812
120,120720
121,114829
122,116876
123,131487
124,128216
125,119625
126,119196
127,124079
128,127104
129,123711
130,133770
131,125498
132,133320
133,127547
134,138690
135,133245
136,143072
137,143165
138,135516
139,137749
140,140140
141,149319
142,139018
143,143715
144,153792
145,143405
146,147022
147,140385
148,147112
149,145722
150,151200
151,152963
152,156104
153,159426
154,156618
155,155000
156,161148
157,162809
158,157842
159,153594
160,155840
161,161805
162,160218
163,168379
164,173184
165,162855
166,163842
167,167167
168,157584
169,173225
170,169490
171,167751
172,167356
173,179747
174,174000
175,176750
176,182512
177,174699
178,171058
179,171840
180,171900
181,178647
182,190372
183,177327
184,171120
185,177970
186,179676
187,191862
188,187060
189,191835
190,201020
191,187371
192,190656
193,183736
194,199820
195,190320
196,194040
197,198773
198,203742
199,194224
200,208000
201,198588
202,197354
203,199143
204,204612
205,198850
206,203116
207,205137
208,203008
209,206910
210,221130
211,216486
212,218148
213,216834
214,215498
215,218440
216,221400
217,219387
218,219962
219,226227
220,217580
221,217906
222,215562
223,214526
224,219072
225,214425
226,210406
227,215650
228,222072
229,226023
230,218040
231,234465
232,235248
233,226010
234,233064
235,231005
236,234820
237,248139
238,243236
239,249755
240,236640
241,224371
242,232078
243,242514
244,258640
245,240590
246,231978
247,267007
248,261888
249,244269
250,258750
251,256522
252,241668
253,244398
254,259080
255,244035
256,266240
257,259056
258,254130
259,272468
260,257400
261,251343
262,248376
263,250902
264,263736
265,256785
266,266000
267,257922
268,270144
269,255012
270,260550
271,261515
272,280160
273,277914
274,281124
275,282150
276,285936
277,276446
278,287730
279,260028
280,281120
281,272289
282,283692
283,274793
284,286272
285,283575
286,280566
287,280399
288,295488
289,287844
290,283040
291,286053
292,304848
293,305892
294,294588
295,307095
296,300440
297,305613
298,281312
299,301392
300,292500
301,296786
302,326160
303,317544
304,299744
305,312930
306,312426
307,308842
308,316624
309,301893
310,293570
311,301048
312,296088
313,323955
314,320594
315,283185
316,331484
317,303686
318,313866
319,329208
320,326400
321,331914
322,339066
323,314602
324,324648
325,336050
326,348494
327,339426
328,336528
329,330974
330,325050
331,321401
332,337976
333,349317
334,345356
335,325285
336,328944
337,343740
338,318058
339,330525
340,331160
341,320199
342,346788
343,329280
344,346408
345,363285
346,355688
347,350123
348,363660
349,376571
350,353150
351,344331
352,367488
353,343116
354,359664
355,338315
356,360272
357,369138
358,359432
359,376950
360,338760
361,362805
362,372498
363,387321
364,359268
365,359890
366,370026
367,360761
368,377568
369,375642
370,379990
371,374339
372,367164
373,377103
374,354926
375,356625
376,370736
377,393211
378,374598
379,363461
380,383420
381,395097
382,394224
383,392575
384,370944
385,387310
386,380210
387,371520
388,400028
389,398725
390,374400
391,382007
392,404544
393,371778
394,392424
395,386705
396,406296
397,404146
398,386856
399,382641
400,387200
401,381351
402,398784
403,380432
404,402384
405,405405
406,401128
407,398860
408,403512
409,422906
410,429680
411,397026
412,392636
413,408044
414,387504
415,422470
416,425984
417,409911
418,405042
419,418581
420,409080
421,416790
422,403432
423,435690
424,432480
425,424575
426,417906
427,433405
428,448116
429,425139
430,422690
431,437896
432,438480
433,413082
434,427490
435,431520
436,425536
437,436126
438,458586
439,460072
440,443080
441,422919
442,438906
443,444772
444,436008
445,469475
446,437972
447,466668
448,444864
449,437326
450,443700
451,480315
452,440700
453,457983
454,484418
455,445900
456,441408
457,448774
458,476778
459,468639
460,469660
461,454546
462,488334
463,464852
464,444048
465,432450
466,451088
467,474472
468,489060
469,467593
470,472350
471,466761
472,455008
473,456445
474,489168
475,458375
476,481236
477,458874
478,452188
479,491454
480,463200
481,483886
482,471878
483,454986
484,487872
485,452505
486,503982
487,478721
488,467016
489,461616
490,469910
491,495910
492,485604
493,468350
494,482638
495,480645
496,500464
497,488551
498,477084
499,524449
500,511500
501,505008
502,515052
503,500988
504,487368
505,501970
506,514096
507,520182
508,480568
509,518162
510,503370
511,507934
512,526336
513,497610
514,526336
515,545385
516,527868
517,525272
518,537166
519,504468
520,503880
521,510580
522,492768
523,534506
524,539196
525,511350
526,500226
527,519095
528,521664
529,546457
530,528410
531,531531
532,528276
533,546858
534,543078
535,526440
536,517240
537,548814
538,531006
539,531993
540,530820
541,530721
542,527366
543,527796
544,540192
545,559715
546,552552
547,580914
548,564440
549,545706
550,557150
551,566428
552,530472
553,569037
554,572282
555,562770
556,577128
557,562570
558,532332
559,569621
560,595840
561,568854
562,558628
563,536539
564,571896
565,571780
566,552982
567,547155
568,571408
569,599157
570,572850
571,563577
572,572000
573,568989
574,563094
575,552000
576,590976
577,585655
578,577422
579,581316
580,586380
581,575190
582,626232
583,570757
584,619624
585,563940
586,563146
587,604023
588,538608
589,591945
590,593540
591,595137
592,607392
593,611383
594,616572
595,605710
596,579312
597,621477
598,569296
599,610980
600,582600
601,577561
602,632702
603,563805
604,612456
605,581405
606,592062
607,585755
608,659072
609,599256
610,628300
611,606112
612,639540
613,642424
614,615228
615,632220
616,617232
617,617617
618,614292
619,646236
620,654720
621,609822
622,640038
623,591850
624,639600
625,600000
626,611602
627,653334
628,655004
629,655418
630,652050
631,641096
632,643376
633,641862
634,639706
635,650875
636,609924
637,619164
638,627792
639,622386
640,638720
641,640359
642,636222
643,644929
644,648508
645,654675
646,671840
647,626943
648,646704
649,617848
650,648050
651,676389
652,658520
653,669978
654,667734
655,655655
656,648128
657,663570
658,676424
659,660318
660,700920
661,636543
662,669282
663,684216
664,688568
665,663005
666,650016
667,642988
668,677352
669,653613
670,709530
671,692472
672,643776
673,681076
674,655802
675,676350
676,684788
677,645181
678,680712
679,698012
680,641240
681,671466
682,664950
683,683000
684,686736
685,687740
686,702464
687,666390
688,692128
689,729651
690,650670
691,670270
692,667780
693,674982
694,714820
695,715155
696,696696
697,717213
698,722430
699,725562
700,735700
701,695392
702,709020
703,731823
704,677248
705,719805
706,729298
707,707707
708,728532
709,660788
710,741240
711,692514
712,707016
713,698740
714,735420
715,670670
716,704544
717,708396
718,717282
719,693116
720,743040
721,718837
722,701784
723,749028
724,713140
725,732975
726,744150
727,697193
728,691600
729,706401
730,732190
731,705415
732,731268
733,758655
734,741340
735,754110
736,730848
737,784168
738,763830
739,761909
740,691160
741,707655
742,764260
743,752659
744,768552
745,730845
746,739286
747,739530
748,710600
749,695821
750,723750
751,742739
752,776816
753,756012
754,785668
755,734615
756,773388
757,742617
758,779982
759,820479
760,785080
761,741214
762,756666
763,809543
764,779280
765,800190
766,768298
767,783874
768,744192
769,754389
770,808500
771,790275
772,773544
773,754448
774,746910
775,782750
776,769792
777,745143
778,768664
779,728365
780,795600
781,778657
782,744464
783,799443
784,801248
785,770870
786,765564
787,801953
788,799032
789,786633
790,768670
791,751450
792,765864
793,794586
794,805910
795,794205
796,745056
797,772293
798,802788
799,781422
800,816800
801,792990
802,816436
803,784531
804,802392
805,790510
806,815672
807,798123
808,811232
809,809000
810,836730
811,817488
812,850164
813,828447
814,796906
815,828040
816,781728
817,805562
818,813092
819,809172
820,835580
821,807864
822,780078
823,797487
824,854488
825,819225
826,807002
827,836097
828,824688
829,825684
830,811740
831,828507
832,833664
833,840497
834,832332
835,865060
836,802560
837,828630
838,825430
839,844873
840,826560
841,823339
842,831054
843,853959
844,800112
845,826410
846,856152
847,835989
848,824256
849,884658
850,858500
851,851000
852,856260
853,850441
854,900116
855,875520
856,892808
857,911848
858,841698
859,918271
860,847100
861,857556
862,831830
863,826754
864,829440
865,832130
866,874660
867,893010
868,865396
869,833371
870,851730
871,825708
872,883336
873,866889
874,868756
875,867125
876,850596
877,845428
878,870976
879,886032
880,938960
881,937384
882,905814
883,887415
884,859248
885,985890
886,884228
887,969491
888,913752
889,856996
890,905130
891,882981
892,858996
893,942115
894,941382
895,946015
896,924672
897,843180
898,946492
899,932263
900,907200
901,935238
902,920040
903,950859
904,899480
905,892330
906,907812
907,942373
908,898920
909,908091
910,930930
911,958372
912,932064
913,917565
914,882010
915,944280
916,935236
917,925253
918,912492
919,892349
920,904360
921,937578
922,901716
923,921154
924,957264
925,924075
926,993598
927,901971
928,961408
929,942935
930,918840
931,888174
932,911496
933,910608
934,874224
935,983620
936,950976
937,949181
938,938000
939,918342
940,923080
941,957938
942,929754
943,932627
944,951552
945,971460
946,929918
947,950788
948,975492
949,944255
950,914850
951,990942
952,970088
953,960624
954,969264
955,935900
956,975120
957,954129
958,969496
959,888993
960,975360
961,984064
962,941798
963,941814
964,938936
965,957280
966,951510
967,992142
968,963160
969,949620
970,1000070
971,935073
972,962280
973,979811
974,974000
975,916500
976,982832
977,1031712
978,970176
979,968231
980,1023120
981,1006506
982,992802
983,1017405
984,1001712
985,984015
986,998818
987,1049181
988,934648
989,1008780
990,930600
991,1011811
992,986048
993,951294
994,1004934
995,983060
996,1005960
997,960111
998,948100
999,982017
1000,934000
